,Postcode,PERCENT PACIFIC ISLANDER,PERCENT HISPANIC LATINO,PERCENT AMERICAN INDIAN,PERCENT ASIAN NON HISPANIC,PERCENT WHITE NON HISPANIC,PERCENT BLACK NON HISPANIC,PERCENT OTHER ETHNICITY,PERCENT ETHNICITY UNKNOWN,Organization Name,Borough,Latitude,Longitude,Total Final Award
389,10024,0.00,0.00,0.00,0.00,0.75,0.00,0.00,0.25,"Silent Cinema Presentations, Inc.",Manhattan,40.787985,-73.973656,7500
390,10025,0.00,0.56,0.00,0.00,0.00,0.41,0.04,0.00,African Diaspora Film Festival,Manhattan,40.803795,-73.965797,24530
391,10025,0.00,0.56,0.00,0.00,0.00,0.41,0.04,0.00,"Bedlam, Inc.",Manhattan,40.807517,-73.964795,19950
392,10025,0.00,0.56,0.00,0.00,0.00,0.41,0.04,0.00,"Bloomingdale School of Music, Inc.",Manhattan,40.803236,-73.968308,18750
393,10025,0.00,0.56,0.00,0.00,0.00,0.41,0.04,0.00,Evangelical Lutheran Church of the Advent,Manhattan,40.792848,-73.973084,18750
394,10025,0.00,0.56,0.00,0.00,0.00,0.41,0.04,0.00,Every Voice Choirs,Manhattan,,,16350
395,10025,0.00,0.56,0.00,0.00,0.00,0.41,0.04,0.00,"Frog & Peach Theatre Company, Inc.",Manhattan,40.798464,-73.970856,7500
396,10025,0.00,0.56,0.00,0.00,0.00,0.41,0.04,0.00,"Gotham Early Music Scene, Inc.",Manhattan,40.8023,-73.969728,20180
397,10025,0.00,0.56,0.00,0.00,0.00,0.41,0.04,0.00,"Halawai, Inc.",Manhattan,,,7500
398,10025,0.00,0.56,0.00,0.00,0.00,0.41,0.04,0.00,ID Studio Theater Performance and Research Center,Manhattan,40.804953,-73.964554,5000
399,10025,0.00,0.56,0.00,0.00,0.00,0.41,0.04,0.00,"Infinity Dance Theater Company, Ltd.",Manhattan,40.792475,-73.972622,12150
400,10025,0.00,0.56,0.00,0.00,0.00,0.41,0.04,0.00,"Jody Sperling Time Lapse Dance, Inc.",Manhattan,40.798027,-73.971196,7800
401,10025,0.00,0.56,0.00,0.00,0.00,0.41,0.04,0.00,"Lotus Fine Arts Productions, Inc.",Manhattan,40.800423,-73.971383,39750
402,10025,0.00,0.56,0.00,0.00,0.00,0.41,0.04,0.00,"Magic Box Productions, Inc.",Manhattan,40.789015,-73.966632,36250
403,10025,0.00,0.56,0.00,0.00,0.00,0.41,0.04,0.00,"New York Gilbert & Sullivan Players, Inc.",Manhattan,40.796267,-73.969586,31250
404,10025,0.00,0.56,0.00,0.00,0.00,0.41,0.04,0.00,New York Repertory Orchestra,Manhattan,40.801842,-73.968457,15000
405,10025,0.00,0.56,0.00,0.00,0.00,0.41,0.04,0.00,"North/South Consonance, Inc.",Manhattan,,,15000
406,10025,0.00,0.56,0.00,0.00,0.00,0.41,0.04,0.00,"Riverside Symphony, Inc.",Manhattan,40.796267,-73.969586,5000
407,10025,0.00,0.56,0.00,0.00,0.00,0.41,0.04,0.00,"Sylvan Winds, Inc.",Manhattan,,,7920
408,10025,0.00,0.56,0.00,0.00,0.00,0.41,0.04,0.00,"Symphony Space, Inc.",Manhattan,40.793842,-73.972393,84530
409,10025,0.00,0.56,0.00,0.00,0.00,0.41,0.04,0.00,"TENET NYC, Inc.",Manhattan,40.801841,-73.966961,22500
410,10025,0.00,0.56,0.00,0.00,0.00,0.41,0.04,0.00,Tong Xiao Ling Chinese Opera Ensemble,Queens,,,12600
411,10025,0.00,0.56,0.00,0.00,0.00,0.41,0.04,0.00,"Western Wind Vocal Ensemble, Inc.",Manhattan,40.796267,-73.969586,7500
412,10026,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Harlem9, Inc.",Manhattan,,,17700
413,10026,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NYC KidsFest,Manhattan,40.800241,-73.950998,8850
414,10026,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"New York Classical Theatre, Inc.",Manhattan,40.801283,-73.947945,62500
415,10027,0.00,0.14,0.00,0.14,0.00,0.57,0.14,0.00,"Apollo Theater Foundation, Inc.",Manhattan,40.809778,-73.95021,133330
416,10027,0.00,0.14,0.00,0.14,0.00,0.57,0.14,0.00,"Bridge, Inc.",Manhattan,40.807457,-73.945704,5000
417,10027,0.00,0.14,0.00,0.14,0.00,0.57,0.14,0.00,"Classical Theatre of Harlem, Inc.",Manhattan,,,52800
418,10027,0.00,0.14,0.00,0.14,0.00,0.57,0.14,0.00,Dances For A Variable Population,Manhattan,40.817051,-73.960772,62280
419,10027,0.00,0.14,0.00,0.14,0.00,0.57,0.14,0.00,"Harlem Chamber Players, Inc.",Manhattan,40.814937,-73.960159,34320
420,10027,0.00,0.14,0.00,0.14,0.00,0.57,0.14,0.00,JACK Music Inc,Manhattan,40.844008,-73.938999,23180
421,10027,0.00,0.14,0.00,0.14,0.00,0.57,0.14,0.00,"Laundromat Project, Inc.",Brooklyn,,,47930
422,10027,0.00,0.14,0.00,0.14,0.00,0.57,0.14,0.00,"Mama Foundation for the Arts, Inc.",Manhattan,40.809036,-73.946375,24000
423,10027,0.00,0.14,0.00,0.14,0.00,0.57,0.14,0.00,"Maysles Institute, Inc.",Manhattan,40.809254,-73.944416,40010
424,10027,0.00,0.14,0.00,0.14,0.00,0.57,0.14,0.00,"Music Before 1800, Inc.",Manhattan,40.810853,-73.960711,24530
425,10027,0.00,0.14,0.00,0.14,0.00,0.57,0.14,0.00,"Orpheus Chamber Orchestra, Inc.",Manhattan,40.812306,-73.963607,64830
426,10027,0.00,0.14,0.00,0.14,0.00,0.57,0.14,0.00,Stefanie Nelson Dance Group,Manhattan,40.810679,-73.964468,12120
427,10027,0.00,0.14,0.00,0.14,0.00,0.57,0.14,0.00,"Uptown Dance Academy, Inc.",Manhattan,40.815901,-73.954415,8550
428,10028,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Dessoff Choirs, Inc.",Manhattan,,,15230
429,10028,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Les Ballets Trockadero de Monte Carlo, Inc.",Manhattan,,,32380
430,10029,0.00,0.20,0.00,0.00,0.00,0.75,0.05,0.00,"Keep Rising to the Top, Inc.",Manhattan,40.790008,-73.948885,7500
431,10029,0.00,0.20,0.00,0.00,0.00,0.75,0.05,0.00,"Los Pleneros de la 21, Inc.",Manhattan,40.791881,-73.946558,30980
432,10029,0.00,0.20,0.00,0.00,0.00,0.75,0.05,0.00,"Musica De Camara, Inc.",Manhattan,40.79181,-73.9529,8850
433,10029,0.00,0.20,0.00,0.00,0.00,0.75,0.05,0.00,"Puerto Rican Workshop, Inc.",Manhattan,40.791881,-73.946558,12500
434,10029,0.00,0.20,0.00,0.00,0.00,0.75,0.05,0.00,"Salvatones, Inc.",Manhattan,40.796304,-73.949614,7500
435,10030,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Behind the Book, Inc.",Manhattan,40.815595,-73.944411,32050
436,10030,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Harlem Arts Alliance,Manhattan,40.815723,-73.943407,12500
437,10030,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Harlem School of the Arts, Inc.",Manhattan,40.82218,-73.945652,166310
438,10030,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,New Heritage Theatre Group,Manhattan,40.815902,-73.945094,28600
439,10030,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,USA Mali Charitable Association,Manhattan,,,8850
440,10031,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Aaron Davis Hall, Inc.",Manhattan,40.818329,-73.95102,148020
441,10031,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Broadway Housing Communities, Inc.",Manhattan,40.821383,-73.957164,8850
442,10031,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Dance Theatre of Harlem, Inc.",Manhattan,40.829329,-73.943644,204920
443,10031,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Firelight Media, Inc.",Manhattan,40.823616,-73.946991,22050
444,10031,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"New York African Chorus Ensemble, Inc.",Manhattan,40.829319,-73.945516,22700
445,10031,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Qubit New Music, Inc.",Manhattan,40.82463,-73.95017,7500
446,10031,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Tribeca New Music, Inc.",Manhattan,40.823048,-73.954211,7500
447,10032,0.00,0.69,0.00,0.08,0.00,0.15,0.08,0.00,"Batoto Yetu, Inc.",Manhattan,40.834682,-73.93934,5000
448,10032,0.00,0.69,0.00,0.08,0.00,0.15,0.08,0.00,Dance Project of Washington Heights,Manhattan,40.836924,-73.939081,17700
449,10032,0.00,0.69,0.00,0.08,0.00,0.15,0.08,0.00,Hispanic Society of America,Manhattan,40.83306,-73.946464,22050
450,10032,0.00,0.69,0.00,0.08,0.00,0.15,0.08,0.00,"Morris-Jumel Mansion, Inc.",Manhattan,40.835076,-73.938562,41550
451,10032,0.00,0.69,0.00,0.08,0.00,0.15,0.08,0.00,New Light Theater Project,Manhattan,40.833277,-73.945441,7500
452,10032,0.00,0.69,0.00,0.08,0.00,0.15,0.08,0.00,Seven Stories Institute,Manhattan,40.837706,-73.93848,17250
453,10032,0.00,0.69,0.00,0.08,0.00,0.15,0.08,0.00,Sugar Hill Children's Museum of Art & Storytelling,Manhattan,40.8307,-73.941435,32230
454,10033,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Born Dancing.Inc.,Manhattan,40.851053,-73.938829,11250
455,10033,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Double Entendre Music Ensemble, Inc.",Manhattan,40.85104,-73.938717,8400
456,10033,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Ekmeles, Inc.",Manhattan,40.852657,-73.935542,8180
457,10033,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Loadbang Inc.,Manhattan,40.852657,-73.935542,11760
458,10033,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Pan American Musical Art Research, Inc.",Manhattan,40.853899,-73.933,10000
459,10033,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Russian Musical Arts Society of America, Inc.",Manhattan,40.851994,-73.937224,11250
460,10033,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Washington Heights and Inwood Development Corporation,Manhattan,40.846469,-73.937413,17700
461,10034,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Dyckman Farmhouse Museum Alliance,Manhattan,40.867125,-73.92283,23850
462,10034,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"East Winds, Inc.",Manhattan,40.870401,-73.916644,7840
463,10034,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Inwood Art Works Inc,Manhattan,40.872003,-73.916447,21000
464,10034,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Korean Art Forum,Queens,,,11250
465,10034,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,New Camerata Opera Inc,Manhattan,40.866511,-73.927604,7500
466,10034,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Northern Manhattan Arts Alliance,Manhattan,,,13850
467,10034,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"People's Theatre Project, Inc.",Manhattan,40.868979,-73.917383,54110
468,10034,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,String Orchestra of New York City,Manhattan,40.871766,-73.918157,5000
469,10034,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Sukkahwood Inc.,Manhattan,40.868254,-73.919832,10000
470,10034,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"UP Theater Company, Inc.",Manhattan,40.868097,-73.922862,8850
471,10035,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Groove With Me, Inc.",Manhattan,40.802592,-73.937256,24000
472,10035,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Kids Creative 404, Inc.",Manhattan,40.806177,-73.94245,21650
473,10035,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"National Black Theatre Workshop, Inc.",Manhattan,40.806783,-73.941984,40010
474,10035,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Opus 118 Harlem School of Music,Manhattan,40.804885,-73.938612,56010
475,10036,0.00,0.00,0.00,0.50,0.00,0.50,0.00,0.00,"American Lyric Theater Center, Inc.",Manhattan,40.758652,-73.993185,37500
476,10036,0.00,0.00,0.00,0.50,0.00,0.50,0.00,0.00,"American Modern Ensemble, Inc.",Manhattan,40.759302,-73.992636,7500
477,10036,0.00,0.00,0.00,0.50,0.00,0.50,0.00,0.00,"Big Apple Performing Arts, Inc.",Manhattan,40.761457,-73.990412,20850
478,10036,0.00,0.00,0.00,0.50,0.00,0.50,0.00,0.00,"Blessed Unrest Theatre, Inc.",Manhattan,40.762132,-73.995473,15000
479,10036,0.00,0.00,0.00,0.50,0.00,0.50,0.00,0.00,"Building for the Arts NY, Inc.",Manhattan,40.757661,-73.990832,18000
480,10036,0.00,0.00,0.00,0.50,0.00,0.50,0.00,0.00,"Centro Cultural Cubano, Inc.",Manhattan,,,11250
481,10036,0.00,0.00,0.00,0.50,0.00,0.50,0.00,0.00,Chelsea Music Festival,Manhattan,,,22500
482,10036,0.00,0.00,0.00,0.50,0.00,0.50,0.00,0.00,"Epic Theatre Center, Inc.",Manhattan,40.758652,-73.993185,40750
483,10036,0.00,0.00,0.00,0.50,0.00,0.50,0.00,0.00,General Society of Mechanics and Tradesmen of the City,Manhattan,40.755156,-73.980848,37500
484,10036,0.00,0.00,0.00,0.50,0.00,0.50,0.00,0.00,International Center of Photography,Manhattan,40.755352,-73.983732,176190
485,10036,0.00,0.00,0.00,0.50,0.00,0.50,0.00,0.00,International Society for the Performing Arts Foundation,Manhattan,40.760038,-73.991449,18750
486,10036,0.00,0.00,0.00,0.50,0.00,0.50,0.00,0.00,"Intrepid Museum Foundation, Inc.",Manhattan,,,264760
487,10036,0.00,0.00,0.00,0.50,0.00,0.50,0.00,0.00,"Japan Performing Arts, Inc.",Manhattan,40.760476,-73.985666,7500
488,10036,0.00,0.00,0.00,0.50,0.00,0.50,0.00,0.00,Lark Theatre Company,Manhattan,40.75818,-73.989922,87500
489,10036,0.00,0.00,0.00,0.50,0.00,0.50,0.00,0.00,"Latsky Dance, Inc.",Manhattan,40.759302,-73.992636,7800
490,10036,0.00,0.00,0.00,0.50,0.00,0.50,0.00,0.00,"Little Orchestra Society/Orpheon, Inc.",Manhattan,40.760038,-73.991449,61500
491,10036,0.00,0.00,0.00,0.50,0.00,0.50,0.00,0.00,"Lubovitch Dance Foundation, Inc.",Manhattan,40.756571,-73.98819,39380
492,10036,0.00,0.00,0.00,0.50,0.00,0.50,0.00,0.00,"Manhattan Theatre Club, Inc.",Manhattan,40.75818,-73.989922,98890
493,10036,0.00,0.00,0.00,0.50,0.00,0.50,0.00,0.00,"Melodia Women's Choir of NYC, Inc.",Manhattan,40.762176,-73.991683,23750
494,10036,0.00,0.00,0.00,0.50,0.00,0.50,0.00,0.00,"Midtown Management Group, Inc.",Manhattan,40.760038,-73.991449,61100
495,10036,0.00,0.00,0.00,0.50,0.00,0.50,0.00,0.00,"Mint Theater Company, Inc.",Manhattan,40.757661,-73.990832,43750
496,10036,0.00,0.00,0.00,0.50,0.00,0.50,0.00,0.00,"New 42nd Street, Inc.",Manhattan,40.756571,-73.98819,293380
497,10036,0.00,0.00,0.00,0.50,0.00,0.50,0.00,0.00,"New Dramatists, Inc.",Manhattan,40.760107,-73.992604,66000
498,10036,0.00,0.00,0.00,0.50,0.00,0.50,0.00,0.00,"New Federal Theatre, Inc.",Manhattan,40.76028,-73.997,37500
499,10036,0.00,0.00,0.00,0.50,0.00,0.50,0.00,0.00,Oratorio Society of New York,Manhattan,40.75623,-73.98309,19950
500,10036,0.00,0.00,0.00,0.50,0.00,0.50,0.00,0.00,Parsons Dance Foundation,Manhattan,40.756571,-73.98819,18900
501,10036,0.00,0.00,0.00,0.50,0.00,0.50,0.00,0.00,"Play Production Company, Inc.",Manhattan,40.75889,-73.989669,22110
502,10036,0.00,0.00,0.00,0.50,0.00,0.50,0.00,0.00,"Playwrights Horizons, Inc.",Manhattan,40.758742,-73.993394,278750
503,10036,0.00,0.00,0.00,0.50,0.00,0.50,0.00,0.00,Research Foundation of CUNY,Manhattan,40.755802,-73.988482,19560
504,10036,0.00,0.00,0.00,0.50,0.00,0.50,0.00,0.00,Rosie's Theater Kids,Manhattan,40.761177,-73.993156,89330
505,10036,0.00,0.00,0.00,0.50,0.00,0.50,0.00,0.00,Second Stage Theatre,Manhattan,40.75813,-73.989799,97000
506,10036,0.00,0.00,0.00,0.50,0.00,0.50,0.00,0.00,"Signature Theatre Company, Inc.",Manhattan,40.760038,-73.991449,206250
507,10036,0.00,0.00,0.00,0.50,0.00,0.50,0.00,0.00,"Spanish Dance Arts Company, Inc.",Manhattan,40.754371,-73.980932,49820
508,10036,0.00,0.00,0.00,0.50,0.00,0.50,0.00,0.00,Stage Directors and Choreographers Workshop Foundation,Manhattan,40.75889,-73.989669,22500
509,10036,0.00,0.00,0.00,0.50,0.00,0.50,0.00,0.00,"Tank, Ltd.",Manhattan,40.757998,-73.983667,102500
510,10036,0.00,0.00,0.00,0.50,0.00,0.50,0.00,0.00,Theater Breaking Through Barriers Corp.,Manhattan,40.759302,-73.992636,37500
511,10036,0.00,0.00,0.00,0.50,0.00,0.50,0.00,0.00,"Theatre Now New York, Inc.",Manhattan,40.753612,-73.992417,7500
512,10036,0.00,0.00,0.00,0.50,0.00,0.50,0.00,0.00,Theatre of the Oppressed NYC,Manhattan,40.76007,-73.987709,25430
513,10036,0.00,0.00,0.00,0.50,0.00,0.50,0.00,0.00,"Threshold Dance Projects, Inc.",Manhattan,40.756571,-73.98819,7570
514,10036,0.00,0.00,0.00,0.50,0.00,0.50,0.00,0.00,Times Square District Management Association,Manhattan,40.75886,-73.984843,18750
515,10036,0.00,0.00,0.00,0.50,0.00,0.50,0.00,0.00,"Town Hall Foundation, Inc.",Manhattan,40.755843,-73.984382,44100
516,10036,0.00,0.00,0.00,0.50,0.00,0.50,0.00,0.00,"Waterwell Productions, Inc.",Manhattan,40.757661,-73.990832,19650
517,10036,0.00,0.00,0.00,0.50,0.00,0.50,0.00,0.00,"Wingspan Arts, Inc.",Manhattan,40.760038,-73.991449,30840
518,10037,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Harlem Needle Arts, Inc.",Manhattan,40.812376,-73.936058,12940
519,10037,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,National Black Programming Consortium,Manhattan,40.809226,-73.937184,21450
520,10038,0.00,0.13,0.00,0.56,0.00,0.31,0.00,0.00,Academy of American Poets,Manhattan,40.707657,-74.007758,19910
521,10038,0.00,0.13,0.00,0.56,0.00,0.31,0.00,0.00,"Josephine Herrick Project, Inc.",Manhattan,40.708769,-74.005136,16400
522,10038,0.00,0.13,0.00,0.56,0.00,0.31,0.00,0.00,Lower Manhattan Cultural Council,Manhattan,40.706397,-74.006341,1481540
523,10038,0.00,0.13,0.00,0.56,0.00,0.31,0.00,0.00,"More Art, Inc.",Manhattan,40.709639,-74.008325,11660
524,10038,0.00,0.13,0.00,0.56,0.00,0.31,0.00,0.00,Music from China,Manhattan,40.713144,-74.000198,8310
525,10038,0.00,0.13,0.00,0.56,0.00,0.31,0.00,0.00,New York Council for the Humanities,Queens,,,21450
526,10038,0.00,0.13,0.00,0.56,0.00,0.31,0.00,0.00,"Performance Zone, Inc.",Manhattan,40.707657,-74.007758,68540
527,10038,0.00,0.13,0.00,0.56,0.00,0.31,0.00,0.00,"Shakespeare Downtown, Inc.",Manhattan,40.708113,-74.002207,9000
528,10038,0.00,0.13,0.00,0.56,0.00,0.31,0.00,0.00,South Street Seaport Museum,Manhattan,40.706631,-74.003495,207870
529,10039,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"National Dance Institute, Inc.",Manhattan,40.823283,-73.938931,97550
530,10040,0.00,0.60,0.00,0.20,0.00,0.20,0.00,0.00,"Ansonia Music Outreach Organization, Inc.",Manhattan,40.855188,-73.931061,5000
531,10040,0.00,0.60,0.00,0.20,0.00,0.20,0.00,0.00,"Orchestrating Dreams, Inc.",Manhattan,40.855958,-73.934144,7500
532,10040,0.00,0.60,0.00,0.20,0.00,0.20,0.00,0.00,United Palace of Cultural Arts,Manhattan,,,56010
533,10040,0.00,0.60,0.00,0.20,0.00,0.20,0.00,0.00,"dell'Arte Opera Ensemble, Inc.",Manhattan,40.855886,-73.937701,23400
534,10044,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Main Street Theatre & Dance Alliance,Manhattan,40.761839,-73.949734,7500
535,10044,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,New York Classical Players,Manhattan,40.761781,-73.949762,15300
536,10065,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Americas Society, Inc.",Manhattan,40.768739,-73.965563,63790
537,10065,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,City Parks Foundation,Manhattan,40.767711,-73.970516,189250
538,10065,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Colonial Dames of America/Mount Vernon Hotel Museum & Garden,Manhattan,40.760589,-73.960401,30540
539,10065,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Seventh Regiment Armory Conservancy, Inc.",Manhattan,40.767491,-73.966448,63510
540,10065,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Society of Illustrators, Inc.",Manhattan,40.764897,-73.966774,19370
541,10115,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Salvadori Center,Manhattan,40.811101,-73.964168,19850
542,10115,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,World Science Foundation,Manhattan,40.811101,-73.964168,18860
543,10128,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Cooper-Hewitt, National Design Museum",Manhattan,40.784607,-73.957866,150590
544,10128,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Diller-Quaile School of Music, Inc.",Manhattan,40.786829,-73.955341,19970
545,10128,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Jewish Museum,Manhattan,40.785298,-73.957263,200840
546,10128,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Solomon R. Guggenheim Foundation,Manhattan,40.782925,-73.959391,202390
547,10128,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Young Men's & Young Women's Hebrew Association,Manhattan,40.783038,-73.952989,211320
548,10280,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Folksbiene Yiddish Theatre,Manhattan,40.705806,-74.018001,23750
549,10280,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Skyscraper Museum,Manhattan,40.705869,-74.017976,19950
550,10301,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Art Lab, Inc.",Staten Island,40.645232,-74.104674,64380
551,10301,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Casa Belvedere, The Italian Cultural Foundation",Staten Island,40.628788,-74.088552,24000
552,10301,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,IlluminArt Productions,Staten Island,40.620227,-74.107855,52030
553,10301,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,National Lighthouse Museum,Staten Island,,,5000
554,10301,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Noble Maritime Collection,Staten Island,40.645232,-74.104674,116170
555,10301,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Riverside Opera Company, Inc.",Staten Island,40.645232,-74.104674,7950
556,10301,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"St. George Theatre Restoration, Inc.",Staten Island,40.641861,-74.077295,36760
557,10301,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Staten Island Philharmonic Orchestra, Inc.",Staten Island,40.638956,-74.102978,29020
558,10301,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Sundog Theatre, Inc.",Staten Island,,,54790
559,10301,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Universal Temple of the Arts, Inc.",Staten Island,40.636909,-74.086257,53200
560,10301,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Viva Voce Chamber Ensemble, Inc.",Staten Island,40.638956,-74.102978,7690
561,10302,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Staten Island Shakespearean Theatre Co. Inc.,Staten Island,40.62295,-74.142564,7500
562,10304,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Staten Island MakerSpace,Staten Island,40.626182,-74.07425,48370
563,10305,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Council on the Arts and Humanities for Staten Island,Staten Island,,,460210
564,10305,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Friends of Alice Austen House, Inc.",Staten Island,40.615561,-74.06322,80000
565,10305,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Museum of Maritime Navigation and Communication,Staten Island,40.613825,-74.065952,10000
566,10306,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,"Jacques Marchais Center of Tibetan Arts, Inc.",Staten Island,40.576285,-74.138645,87080
567,10306,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,"Staten Island Ballet Theater, Inc.",Staten Island,40.575849,-74.124267,22500
568,10307,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Conference House Association, Inc.",Staten Island,40.502357,-74.25144,14500
569,10312,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Saint Alban's Episcopal Church,Staten Island,40.544249,-74.160822,7500
570,10314,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Richmond Choral Society,Staten Island,,,7500
571,10314,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Richmond County Orchestra,Staten Island,,,8400
572,10451,0.00,0.54,0.00,0.02,0.00,0.37,0.05,0.02,Bronx Documentary Center,Bronx,40.818168,-73.918816,139020
573,10451,0.00,0.54,0.00,0.02,0.00,0.37,0.05,0.02,"En Foco, Inc.",Bronx,,,48600
574,10451,0.00,0.54,0.00,0.02,0.00,0.37,0.05,0.02,"Eugenio Maria de Hostos Community College Foundation, Inc.",Bronx,40.817315,-73.927859,143020
575,10451,0.00,0.54,0.00,0.02,0.00,0.37,0.05,0.02,Literary Freedom Project,Bronx,40.819057,-73.927092,7500
576,10451,0.00,0.54,0.00,0.02,0.00,0.37,0.05,0.02,"Multicultural Music Group, Inc.",Bronx,40.820221,-73.927849,20290
577,10451,0.00,0.54,0.00,0.02,0.00,0.37,0.05,0.02,"Pepatian, Inc.",Bronx,,,18690
578,10451,0.00,0.54,0.00,0.02,0.00,0.37,0.05,0.02,"Young Urban Christians & Artists, Inc.",Bronx,,,17700
579,10452,0.00,0.59,0.00,0.00,0.00,0.29,0.06,0.06,Highbridge Voices Corporation,Bronx,40.84195,-73.925346,33660
580,10452,0.00,0.59,0.00,0.00,0.00,0.29,0.06,0.06,Womens Housing and Economic Development Corporation,Bronx,40.836725,-73.919292,42010
581,10454,0.00,0.39,0.00,0.06,0.00,0.56,0.00,0.00,"BronxArtSpace, Inc.",Bronx,40.81167,-73.924903,16000
582,10454,0.00,0.39,0.00,0.06,0.00,0.56,0.00,0.00,"Ghetto Film School, Inc.",Bronx,40.806267,-73.927915,139100
